code,district_code,name
35.20.08.2020,352008,Banjarejo
35.20.09.1009,352009,Tinap
35.20.09.2001,352009,Kalangketi
35.20.09.2002,352009,Tamanan
35.20.09.2003,352009,Tambakmas
35.20.09.2004,352009,Bandar
35.20.09.2005,352009,Bibis
35.20.09.2006,352009,Sukomoro
35.20.09.2007,352009,Bulu
35.20.09.2008,352009,Pojoksari
35.20.09.2010,352009,Kedungguwo
35.20.09.2011,352009,Kembangan
35.20.09.2012,352009,Kentangan
35.20.09.2013,352009,Bogem
35.20.09.2014,352009,Truneng
35.20.10.1012,352010,Bendo
35.20.10.2001,352010,Dukuh
35.20.10.2002,352010,Belotan
35.20.10.2003,352010,Pingkuk
35.20.10.2004,352010,Tanjung
35.20.10.2005,352010,Tegalarum
35.20.10.2006,352010,Bulak
35.20.10.2007,352010,Kinandang
35.20.10.2008,352010,Soco
35.20.10.2009,352010,Lemahbang
35.20.10.2010,352010,Kledokan
35.20.10.2011,352010,Carikan
35.20.10.2013,352010,Bulugledeg
35.20.10.2014,352010,Duwet
35.20.10.2015,352010,Setren
35.20.10.2016,352010,Kleco
35.20.11.1005,352011,Maospati
35.20.11.1013,352011,Kraton
35.20.11.1014,352011,Mranggen
35.20.11.2001,352011,Sugihwaras
35.20.11.2002,352011,Tanjungsepreh
35.20.11.2003,352011,Gulun
35.20.11.2004,352011,Malang
35.20.11.2006,352011,Klagen Gambiran
35.20.11.2007,352011,Pandeyan
35.20.11.2008,352011,Suratmajan
35.20.11.2009,352011,Ronowijayan
35.20.11.2010,352011,Ngujung
35.20.11.2011,352011,Sumberejo
35.20.11.2012,352011,Pesu
35.20.11.2015,352011,Sempol
35.20.12.1005,352012,Mangge
35.20.12.1006,352012,Tebon
35.20.12.2001,352012,Bogorejo
35.20.12.2002,352012,Banjarejo
35.20.12.2003,352012,Karangsono
35.20.12.2004,352012,Purwodadi
35.20.12.2007,352012,Manjung
35.20.12.2008,352012,Ngumpul
35.20.12.2009,352012,Panggung
35.20.12.2010,352012,Blaran
35.20.12.2011,352012,Jonggrang
35.20.12.2012,352012,Rejomulyo
35.20.12.2013,352012,Bangunasri
35.20.12.2014,352012,Klagen
35.20.13.1001,352013,Karangrejo
35.20.13.1006,352013,Manisrejo
35.20.13.2002,352013,Mantren
35.20.13.2003,352013,Gondang
35.20.13.2004,352013,Sambirembe
35.20.13.2005,352013,Patihan
35.20.13.2007,352013,Pelem
35.20.13.2008,352013,Baluk
35.20.13.2009,352013,Gebyog
35.20.13.2010,352013,Maron
35.20.13.2011,352013,Prampelan
35.20.13.2012,352013,Grabahan
35.20.13.2013,352013,Kauman
35.20.14.2001,352014,Karas
35.20.14.2002,352014,Sobontoro
35.20.14.2003,352014,Sumursongo
35.20.14.2004,352014,Taji
35.20.14.2005,352014,Kuwon
35.20.14.2006,352014,Jungke
35.20.14.2007,352014,Temboro
35.20.14.2008,352014,Temenggungan
35.20.14.2009,352014,Geplak
35.20.14.2010,352014,Botok
35.20.14.2011,352014,Ginuk
35.20.15.2001,352015,Kartoharjo
35.20.15.2002,352015,Mrahu
35.20.15.2003,352015,Klurahan
35.20.15.2004,352015,Pencol
35.20.15.2005,352015,Sukowidi
35.20.15.2006,352015,Ngelang
35.20.15.2007,352015,Jajar
35.20.15.2008,352015,Gunungan
35.20.15.2009,352015,Jeruk
35.20.15.2010,352015,Bayemwetan
35.20.15.2011,352015,Bayemtaman
35.20.15.2012,352015,Karangmojo
35.20.16.2001,352016,Selotinatah
35.20.16.2002,352016,Pendem
35.20.16.2003,352016,Bangsri
35.20.16.2004,352016,Selopanggung
35.20.16.2005,352016,Sumberdukun
35.20.16.2006,352016,Baleasri
35.20.16.2007,352016,Balegondo
35.20.16.2008,352016,Ngariboyo
35.20.16.2009,352016,Mojopurno
35.20.16.2010,352016,Banyudono
35.20.16.2011,352016,Banjarpanjang
35.20.16.2012,352016,Banjarejo
35.20.17.2001,352017,Sukowidi
35.20.17.2002,352017,Semen
35.20.17.2003,352017,Goranggareng
35.20.17.2004,352017,Petungrejo
35.20.17.2005,352017,Nguntoronadi
35.20.17.2006,352017,Simbatan
35.20.17.2007,352017,Purworejo
35.20.17.2008,352017,Kenongomulyo
35.20.17.2009,352017,Driyorejo
35.20.18.2001,352018,Sambirobyong
35.20.18.2002,352018,Campursari
35.20.18.2003,352018,Kalang
35.20.18.2004,352018,Durenan
35.20.18.2005,352018,Sidorejo
35.20.18.2006,352018,Getasanyar
35.20.18.2007,352018,Sidomulyo
35.20.18.2008,352018,Sumbersawit
35.20.18.2009,352018,Sidokerto
35.20.18.2010,352018,Widorokandang
35.21.01.2001,352101,Wonosari
35.21.01.2002,352101,Pandansari
35.21.01.2003,352101,Girikerto
35.21.01.2004,352101,Ngrendeng
35.21.01.2005,352101,Hargosari
35.21.01.2006,352101,Pocol
35.21.01.2007,352101,Gendol
35.21.01.2008,352101,Sine
35.21.01.2009,352101,Sumberejo
35.21.01.2010,352101,Sumbersari
35.21.01.2011,352101,Kuniran
35.21.01.2012,352101,Tulakan
35.21.01.2013,352101,Ketanggung
35.21.01.2014,352101,Jagir
35.21.01.2015,352101,Kauman
35.21.02.2001,352102,Hargomulyo
35.21.02.2002,352102,Giriharjo
35.21.02.2003,352102,Setono
35.21.02.2004,352102,Wakah
35.21.02.2005,352102,Tawangrejo
35.21.02.2006,352102,Sambirejo
35.21.02.2007,352102,Manisharjo
35.21.02.2008,352102,Sidomulyo
35.21.02.2009,352102,Ngrambe
35.21.02.2010,352102,Babadan
35.21.02.2011,352102,Krandegan
35.21.02.2012,352102,Pucangan
35.21.02.2013,352102,Cepoko
35.21.02.2014,352102,Mendiro
35.21.03.2001,352103,Umbulrejo
35.21.03.2002,352103,Kletekan
35.21.03.2003,352103,Jaten
35.21.03.2004,352103,Girimulyo
35.21.03.2005,352103,Ngrayudan
35.21.03.2006,352103,Talang
35.21.03.2007,352103,Macanan
35.21.03.2008,352103,Brubuh
35.21.03.2009,352103,Jogorogo
35.21.03.2010,352103,Dawung
35.21.03.2011,352103,Tanjungsari
35.21.03.2012,352103,Soco
35.21.04.2001,352104,Karanggupito
35.21.04.2002,352104,Karangrejo
35.21.04.2003,352104,Simo
35.21.04.2004,352104,Ploso
35.21.04.2005,352104,Majasem
35.21.04.2006,352104,Kendal
35.21.04.2007,352104,Sidorejo
35.21.04.2008,352104,Gayam
35.21.04.2009,352104,Dadapan
35.21.04.2010,352104,Patalan
35.21.05.2005,352105,Keraswetan
35.21.05.2006,352105,Keniten
35.21.05.2007,352105,Tambakromo
35.21.05.2009,352105,Tepas
35.21.05.2010,352105,Geneng
35.21.05.2011,352105,Sidorejo
35.21.05.2012,352105,Baderan
35.21.05.2013,352105,Kasreman
35.21.05.2014,352105,Kersikan
35.21.05.2015,352105,Dempel
35.21.05.2016,352105,Klitik
35.21.05.2017,352105,Kersoharjo
35.21.05.2018,352105,Klampisan
35.21.06.2001,352106,Kendung
35.21.06.2002,352106,Dinden
35.21.06.2003,352106,Pojok
35.21.06.2004,352106,Jenangan
